Session: 315,Game:,Wingman,User:,Survivor3
Game No.:,0
Day:,15,Month:,Feb,Year:,2017
Track:,Beach,Speed:,slow,Time:,120 (sec),
Target Angle:,42,Angle Incr:,1

BASIC DATA
Ring Num,Score,Arm Angle,Assisted
0,0,0.000,False
1,0,56.017,False
2,3,49.780,False
3,8,44.449,False
4,0,60.338,False
5,1,32.853,True
6,0,11.436,False
7,8,44.606,False
8,0,52.317,False
9,0,67.651,False
10,0,26.115,True
11,0,22.178,True
12,9,43.047,False
13,0,28.464,False
14,10,41.998,False

RAW DATA
BodyDepth, CentralPont (X | Y | Z),RightHand (X | Y | Z),LeftHand (X | Y | Z),RightElbow (X | Y | Z),LeftElbow (X | Y | Z),LeftAngle,RightAngle,Time,RingNumber,AchievementID
0.169,0.003 | 6.652 | 0.190,0.090 | 6.644 | 0.360,-0.162 | 6.335 | 0.267,0.305 | 6.696 | 0.289,-0.187 | 6.543 | 0.164,24.840,55.856,2017-02-15 11:16:25,1,310
0.169,0.003 | 6.652 | 0.191,0.091 | 6.649 | 0.362,-0.165 | 6.333 | 0.268,0.307 | 6.697 | 0.290,-0.189 | 6.541 | 0.166,25.556,56.268,2017-02-15 11:16:25,1,310
0.169,0.003 | 6.652 | 0.191,0.091 | 6.650 | 0.362,-0.166 | 6.332 | 0.268,0.307 | 6.696 | 0.290,-0.190 | 6.541 | 0.167,25.885,56.334,2017-02-15 11:16:26,1,310
0.169,0.003 | 6.652 | 0.191,0.091 | 6.653 | 0.365,-0.167 | 6.332 | 0.268,0.308 | 6.695 | 0.290,-0.190 | 6.541 | 0.167,25.954,56.358,2017-02-15 11:16:26,1,310
0.170,0.003 | 6.652 | 0.191,0.090 | 6.651 | 0.363,-0.167 | 6.332 | 0.268,0.307 | 6.695 | 0.290,-0.190 | 6.541 | 0.167,25.925,56.275,2017-02-15 11:16:26,1,310
0.170,0.002 | 6.652 | 0.191,0.090 | 6.652 | 0.365,-0.167 | 6.331 | 0.268,0.307 | 6.693 | 0.291,-0.190 | 6.541 | 0.167,25.884,55.844,2017-02-15 11:16:26,1,310
0.170,0.002 | 6.652 | 0.191,0.089 | 6.649 | 0.363,-0.167 | 6.331 | 0.268,0.306 | 6.691 | 0.291,-0.191 | 6.541 | 0.168,25.853,55.378,2017-02-15 11:16:26,1,310
0.170,0.002 | 6.652 | 0.191,0.088 | 6.647 | 0.361,-0.167 | 6.331 | 0.268,0.306 | 6.690 | 0.290,-0.190 | 6.541 | 0.168,25.805,55.092,2017-02-15 11:16:27,1,310
0.170,0.002 | 6.652 | 0.191,0.088 | 6.647 | 0.362,-0.167 | 6.331 | 0.268,0.306 | 6.689 | 0.290,-0.190 | 6.541 | 0.168,25.755,54.951,2017-02-15 11:16:27,1,310
0.170,0.002 | 6.652 | 0.191,0.087 | 6.646 | 0.358,-0.168 | 6.331 | 0.268,0.306 | 6.688 | 0.290,-0.190 | 6.541 | 0.168,25.670,54.844,2017-02-15 11:16:27,1,310
