Session: 322,Game:,Wingman,User:,Survivor3
Game No.:,0
Day:,15,Month:,Feb,Year:,2017
Track:,Temple,Speed:,fast,Time:,30 (sec),
Target Angle:,42,Angle Incr:,1

BASIC DATA
Ring Num,Score,Arm Angle,Assisted
0.049,0.008 | 6.655 | 0.052,0.080 | 6.590 | 0.130,-0.016 | 6.610 | 0.105,0.304 | 6.622 | 0.073,-0.172 | 6.597 | -0.069,22.828,42.762,2017-02-15 13:47:16,7,318
0.049,0.008 | 6.655 | 0.052,0.080 | 6.590 | 0.130,-0.016 | 6.610 | 0.105,0.304 | 6.622 | 0.073,-0.172 | 6.597 | -0.069,22.828,42.762,2017-02-15 13:47:16,7,318
0.049,0.008 | 6.655 | 0.052,0.042 | 6.577 | 0.141,0.032 | 6.600 | 0.078,0.263 | 6.586 | 0.068,-0.188 | 6.548 | 0.021,22.897,28.899,2017-02-15 13:47:16,8,318
0.049,0.008 | 6.655 | 0.052,-0.009 | 6.514 | 0.151,0.041 | 6.541 | 0.112,0.201 | 6.556 | 0.059,-0.192 | 6.541 | 0.104,22.551,12.286,2017-02-15 13:47:16,8,318
0.050,0.007 | 6.655 | 0.052,-0.028 | 6.490 | 0.144,0.027 | 6.521 | 0.117,0.180 | 6.548 | 0.056,-0.203 | 6.545 | 0.090,24.004,8.079,2017-02-15 13:47:17,8,318
0.050,0.005 | 6.655 | 0.052,0.011 | 6.497 | 0.151,0.072 | 6.554 | 0.122,0.220 | 6.558 | 0.067,-0.159 | 6.534 | 0.103,11.903,19.449,2017-02-15 13:47:17,8,318
0.052,0.006 | 6.654 | 0.054,0.078 | 6.547 | 0.136,0.071 | 6.564 | 0.185,0.295 | 6.607 | 0.072,-0.135 | 6.531 | 0.082,6.437,41.386,2017-02-15 13:47:17,8,318
0.052,0.009 | 6.653 | 0.054,0.092 | 6.581 | 0.129,-0.042 | 6.559 | 0.114,0.313 | 6.627 | 0.070,-0.183 | 6.607 | -0.066,26.890,46.635,2017-02-15 13:47:17,8,318
0.053,0.010 | 6.653 | 0.054,0.094 | 6.588 | 0.129,-0.018 | 6.596 | 0.099,0.315 | 6.630 | 0.071,-0.177 | 6.612 | -0.071,26.433,46.759,2017-02-15 13:47:17,8,318
0.052,0.012 | 6.653 | 0.054,0.093 | 6.591 | 0.132,-0.002 | 6.613 | 0.089,0.316 | 6.630 | 0.075,-0.173 | 6.610 | -0.070,25.942,45.743,2017-02-15 13:47:17,9,318
0.052,0.012 | 6.653 | 0.054,0.091 | 6.591 | 0.136,0.000 | 6.615 | 0.087,0.314 | 6.628 | 0.079,-0.172 | 6.610 | -0.070,26.236,44.726,2017-02-15 13:47:18,9,318
0.052,0.013 | 6.653 | 0.054,0.090 | 6.590 | 0.139,0.000 | 6.616 | 0.087,0.313 | 6.627 | 0.081,-0.172 | 6.610 | -0.070,26.582,43.934,2017-02-15 13:47:18,9,318
0.052,0.013 | 6.653 | 0.054,0.084 | 6.590 | 0.142,0.000 | 6.616 | 0.087,0.308 | 6.621 | 0.082,-0.172 | 6.610 | -0.070,26.765,41.824,2017-02-15 13:47:18,9,318
0.052,0.013 | 6.653 | 0.054,0.054 | 6.588 | 0.148,0.000 | 6.612 | 0.091,0.274 | 6.591 | 0.070,-0.171 | 6.606 | -0.067,26.062,30.315,2017-02-15 13:47:18,9,318
0.052,0.013 | 6.653 | 0.054,0.020 | 6.542 | 0.153,0.050 | 6.579 | 0.057,0.232 | 6.567 | 0.060,-0.177 | 6.536 | 0.093,20.612,18.603,2017-02-15 13:47:19,9,318
