Session: 146,Game:,Wingman,User:,Survivor2
Game No.:,0
Day:,18,Month:,Sep,Year:,2017
Track:,Forest,Speed:,slow,Time:,120 (sec),
Target Angle:,45,Angle Incr:,1

BASIC DATA
Ring Num,Score,Arm Angle,Assisted
0,0,0.000,False
1,10,45.242,False
2,9,43.640,False
3,10,44.356,False
4,10,44.483,False
5,10,44.648,False
6,10,44.478,False
7,7,41.365,False
8,10,45.282,False
9,9,46.337,False
10,3,52.271,False
11,10,44.515,False
12,10,45.225,False
13,9,46.694,False

RAW DATA
BodyDepth, CentralPont (X | Y | Z),RightHand (X | Y | Z),LeftHand (X | Y | Z),RightElbow (X | Y | Z),LeftElbow (X | Y | Z),LeftAngle,RightAngle,Time,RingNumber,AchievementID
-0.068,0.016 | 6.673 | -0.038,0.478 | 6.454 | -0.050,-0.456 | 6.533 | 0.127,0.285 | 6.570 | -0.112,-0.273 | 6.614 | 0.006,45.614,44.838,2017-09-18 19:24:59,6,51
-0.068,0.016 | 6.673 | -0.039,0.463 | 6.438 | -0.042,-0.440 | 6.510 | 0.131,0.281 | 6.566 | -0.110,-0.270 | 6.610 | 0.007,44.231,43.435,2017-09-18 19:24:59,6,51
-0.068,0.015 | 6.673 | -0.039,0.381 | 6.373 | -0.004,-0.363 | 6.427 | 0.131,0.242 | 6.540 | -0.090,-0.239 | 6.583 | 0.010,32.918,31.965,2017-09-18 19:24:59,6,51
-0.068,0.014 | 6.673 | -0.039,0.327 | 6.347 | 0.020,-0.301 | 6.382 | 0.124,0.218 | 6.529 | -0.078,-0.209 | 6.564 | 0.011,22.982,25.910,2017-09-18 19:24:59,6,51
-0.068,0.013 | 6.673 | -0.039,0.313 | 6.341 | 0.026,-0.278 | 6.371 | 0.125,0.210 | 6.527 | -0.071,-0.198 | 6.557 | 0.010,19.146,24.208,2017-09-18 19:24:59,6,51
-0.068,0.012 | 6.673 | -0.039,0.311 | 6.340 | 0.026,-0.274 | 6.370 | 0.127,0.207 | 6.526 | -0.068,-0.195 | 6.555 | 0.009,18.292,23.785,2017-09-18 19:25:00,6,51
-0.069,0.011 | 6.673 | -0.040,0.312 | 6.341 | 0.025,-0.275 | 6.372 | 0.129,0.207 | 6.527 | -0.068,-0.195 | 6.555 | 0.009,18.285,23.716,2017-09-18 19:25:00,6,51
-0.069,0.011 | 6.673 | -0.040,0.416 | 6.406 | -0.023,-0.386 | 6.454 | 0.135,0.235 | 6.538 | -0.088,-0.227 | 6.571 | 0.012,27.731,31.413,2017-09-18 19:25:00,6,51
-0.070,0.010 | 6.673 | -0.040,0.496 | 6.489 | -0.062,-0.466 | 6.551 | 0.123,0.286 | 6.575 | -0.114,-0.272 | 6.605 | 0.006,42.895,47.258,2017-09-18 19:25:00,6,51
-0.071,0.010 | 6.673 | -0.041,0.501 | 6.497 | -0.054,-0.475 | 6.560 | 0.127,0.294 | 6.585 | -0.117,-0.287 | 6.621 | 0.003,48.825,50.132,2017-09-18 19:25:00,6,51
-0.072,0.009 | 6.673 | -0.043,0.490 | 6.485 | -0.042,-0.465 | 6.544 | 0.134,0.291 | 6.582 | -0.114,-0.285 | 6.619 | 0.005,48.346,48.862,2017-09-18 19:25:01,6,51
-0.074,0.009 | 6.673 | -0.044,0.484 | 6.478 | -0.038,-0.456 | 6.533 | 0.137,0.288 | 6.579 | -0.112,-0.279 | 6.612 | 0.006,46.025,47.685,2017-09-18 19:25:01,6,51
-0.074,0.008 | 6.673 | -0.045,0.483 | 6.476 | -0.038,-0.454 | 6.530 | 0.136,0.286 | 6.578 | -0.111,-0.276 | 6.609 | 0.007,44.888,47.222,2017-09-18 19:25:01,6,51
-0.075,0.008 | 6.673 | -0.046,0.482 | 6.475 | -0.039,-0.453 | 6.529 | 0.136,0.285 | 6.577 | -0.111,-0.276 | 6.607 | 0.006,44.516,47.061,2017-09-18 19:25:01,6,51
-0.076,0.008 | 6.673 | -0.047,0.481 | 6.474 | -0.039,-0.452 | 6.528 | 0.136,0.285 | 6.577 | -0.111,-0.275 | 6.607 | 0.006,44.291,46.930,2017-09-18 19:25:02,6,51
-0.076,0.007 | 6.673 | -0.047,0.480 | 6.472 | -0.040,-0.452 | 6.527 | 0.135,0.284 | 6.577 | -0.111,-0.275 | 6.606 | 0.005,44.095,46.698,2017-09-18 19:25:02,6,51
-0.076,0.007 | 6.673 | -0.047,0.479 | 6.470 | -0.041,-0.451 | 6.527 | 0.135,0.283 | 6.576 | -0.111,-0.274 | 6.605 | 0.005,43.921,46.379,2017-09-18 19:25:02,6,51
-0.077,0.007 | 6.673 | -0.048,0.478 | 6.469 | -0.041,-0.451 | 6.526 | 0.135,0.283 | 6.575 | -0.111,-0.274 | 6.605 | 0.005,43.817,46.145,2017-09-18 19:25:02,6,51
-0.076,0.008 | 6.673 | -0.048,0.478 | 6.468 | -0.042,-0.450 | 6.525 | 0.135,0.283 | 6.575 | -0.111,-0.273 | 6.605 | 0.005,43.688,46.003,2017-09-18 19:25:02,6,51
-0.076,0.008 | 6.673 | -0.047,0.477 | 6.467 | -0.041,-0.449 | 6.525 | 0.136,0.282 | 6.575 | -0.110,-0.273 | 6.605 | 0.005,43.619,45.826,2017-09-18 19:25:03,6,51
-0.075,0.008 | 6.673 | -0.046,0.476 | 6.466 | -0.040,-0.449 | 6.526 | 0.138,0.281 | 6.574 | -0.110,-0.274 | 6.606 | 0.007,44.178,45.526,2017-09-18 19:25:03,6,51
-0.074,0.008 | 6.673 | -0.045,0.473 | 6.465 | -0.037,-0.451 | 6.526 | 0.141,0.279 | 6.572 | -0.108,-0.277 | 6.609 | 0.010,45.133,45.060,2017-09-18 19:25:03,6,51
-0.072,0.005 | 6.673 | -0.043,0.470 | 6.465 | -0.035,-0.454 | 6.528 | 0.144,0.275 | 6.571 | -0.106,-0.281 | 6.612 | 0.012,45.611,44.932,2017-09-18 19:25:03,6,51
-0.070,-0.021 | 6.673 | -0.042,0.458 | 6.473 | -0.032,-0.478 | 6.527 | 0.134,0.259 | 6.575 | -0.100,-0.306 | 6.617 | 0.003,45.243,47.255,2017-09-18 19:25:03,6,51
-0.055,-0.126 | 6.674 | -0.028,0.322 | 6.445 | -0.015,-0.501 | 6.442 | 0.131,0.137 | 6.574 | -0.076,-0.387 | 6.578 | -0.021,37.192,37.599,2017-09-18 19:25:04,6,51
-0.039,-0.334 | 6.675 | -0.014,-0.039 | 6.357 | 0.061,-0.435 | 6.349 | 0.137,-0.109 | 6.558 | -0.033,-0.478 | 6.516 | -0.021,10.887,21.425,2017-09-18 19:25:04,6,51
-0.021,-0.511 | 6.674 | 0.002,-0.319 | 6.334 | 0.091,-0.565 | 6.291 | 0.114,-0.318 | 6.546 | -0.004,-0.605 | 6.501 | 0.020,5.585,7.987,2017-09-18 19:25:04,6,51
0.017,-0.656 | 6.675 | 0.032,-0.658 | 6.319 | 0.187,-0.728 | 6.263 | 0.081,-0.552 | 6.513 | 0.114,-0.728 | 6.485 | 0.010,4.140,-6.919,2017-09-18 19:25:04,6,51
-0.018,-0.717 | 6.674 | 0.041,-0.463 | 6.424 | -0.138,-0.763 | 6.275 | -0.035,-0.524 | 6.642 | -0.085,-0.764 | 6.507 | -0.060,48.394,-3.094,2017-09-18 19:25:05,6,51
-0.011,0.000 | 6.675 | 0.016,0.590 | 6.773 | -0.018,-0.590 | 6.773 | -0.018,0.357 | 6.780 | -0.018,-0.357 | 6.780 | -0.018,44.478,-5.412,2017-09-18 19:25:07,6,51
0.060,0.034 | 6.673 | 0.079,0.135 | 6.327 | 0.259,-0.190 | 6.339 | 0.009,0.213 | 6.542 | 0.210,-0.150 | 6.561 | -0.049,24.096,17.093,2017-09-18 19:25:11,7,51
-0.010,-0.039 | 6.671 | 0.015,0.097 | 6.325 | 0.171,-0.236 | 6.333 | 0.102,0.133 | 6.531 | 0.068,-0.218 | 6.545 | 0.007,14.637,12.583,2017-09-18 19:25:12,7,51
-0.107,-0.136 | 6.672 | -0.083,0.079 | 6.321 | 0.026,-0.296 | 6.343 | 0.061,0.051 | 6.531 | -0.073,-0.309 | 6.542 | -0.060,11.691,17.107,2017-09-18 19:25:12,7,51
-0.177,-0.173 | 6.671 | -0.153,0.042 | 6.324 | -0.065,-0.389 | 6.322 | -0.041,0.014 | 6.532 | -0.165,-0.364 | 6.536 | -0.130,16.598,17.077,2017-09-18 19:25:12,7,51
-0.215,-0.177 | 6.673 | -0.192,0.058 | 6.328 | -0.105,-0.505 | 6.353 | -0.108,0.011 | 6.534 | -0.202,-0.398 | 6.547 | -0.180,23.973,18.228,2017-09-18 19:25:12,7,51
-0.228,-0.172 | 6.672 | -0.206,0.068 | 6.330 | -0.122,-0.569 | 6.400 | -0.116,0.017 | 6.536 | -0.219,-0.428 | 6.567 | -0.198,33.930,18.645,2017-09-18 19:25:12,7,51
-0.233,-0.168 | 6.672 | -0.211,0.065 | 6.328 | -0.126,-0.574 | 6.416 | -0.110,0.021 | 6.534 | -0.226,-0.436 | 6.579 | -0.203,37.483,18.722,2017-09-18 19:25:13,7,51
-0.063,-0.003 | 6.670 | -0.035,0.209 | 6.333 | 0.040,-0.444 | 6.443 | 0.049,0.218 | 6.549 | -0.047,-0.304 | 6.613 | -0.028,48.440,27.166,2017-09-18 19:25:13,7,51
-0.060,-0.003 | 6.670 | -0.033,0.180 | 6.319 | 0.059,-0.443 | 6.438 | 0.052,0.177 | 6.529 | -0.043,-0.290 | 6.592 | -0.033,42.385,16.998,2017-09-18 19:25:13,7,51
-0.057,-0.003 | 6.671 | -0.030,0.191 | 6.322 | 0.070,-0.443 | 6.443 | 0.062,0.178 | 6.530 | -0.035,-0.289 | 6.594 | -0.027,42.301,17.219,2017-09-18 19:25:13,7,51
-0.055,-0.003 | 6.671 | -0.028,0.193 | 6.322 | 0.071,-0.436 | 6.437 | 0.064,0.179 | 6.531 | -0.033,-0.286 | 6.592 | -0.024,41.266,17.513,2017-09-18 19:25:14,7,51
-0.053,-0.003 | 6.671 | -0.027,0.193 | 6.322 | 0.071,-0.441 | 6.442 | 0.065,0.179 | 6.531 | -0.032,-0.286 | 6.593 | -0.021,41.209,17.616,2017-09-18 19:25:14,7,51
-0.053,-0.003 | 6.671 | -0.026,0.192 | 6.322 | 0.070,-0.438 | 6.441 | 0.070,0.179 | 6.531 | -0.032,-0.286 | 6.594 | -0.019,41.417,17.589,2017-09-18 19:25:14,7,51
-0.053,-0.003 | 6.671 | -0.026,0.192 | 6.321 | 0.069,-0.387 | 6.402 | 0.076,0.179 | 6.531 | -0.032,-0.270 | 6.581 | -0.016,35.964,17.558,2017-09-18 19:25:14,7,51
-0.054,-0.003 | 6.671 | -0.027,0.192 | 6.320 | 0.068,-0.454 | 6.462 | 0.070,0.180 | 6.530 | -0.033,-0.281 | 6.590 | -0.020,40.025,17.552,2017-09-18 19:25:15,7,51
-0.056,-0.002 | 6.670 | -0.029,0.193 | 6.319 | 0.065,-0.475 | 6.488 | 0.072,0.180 | 6.529 | -0.036,-0.300 | 6.608 | -0.024,46.938,17.569,2017-09-18 19:25:15,7,51
-0.057,-0.002 | 6.670 | -0.031,0.193 | 6.319 | 0.063,-0.465 | 6.480 | 0.078,0.181 | 6.528 | -0.038,-0.301 | 6.612 | -0.023,47.981,17.674,2017-09-18 19:25:15,7,51
-0.058,-0.001 | 6.670 | -0.033,0.195 | 6.319 | 0.063,-0.454 | 6.469 | 0.080,0.182 | 6.528 | -0.039,-0.296 | 6.607 | -0.022,46.309,17.856,2017-09-18 19:25:15,7,51
-0.059,-0.001 | 6.670 | -0.034,0.197 | 6.319 | 0.061,-0.444 | 6.457 | 0.078,0.183 | 6.528 | -0.041,-0.290 | 6.601 | -0.022,44.174,18.110,2017-09-18 19:25:15,7,51
-0.060,-0.001 | 6.670 | -0.034,0.199 | 6.319 | 0.060,-0.434 | 6.445 | 0.075,0.184 | 6.528 | -0.042,-0.283 | 6.594 | -0.022,41.850,18.315,2017-09-18 19:25:16,7,51
-0.061,0.000 | 6.670 | -0.035,0.201 | 6.319 | 0.058,-0.432 | 6.444 | 0.074,0.185 | 6.528 | -0.044,-0.281 | 6.592 | -0.022,41.267,18.434,2017-09-18 19:25:16,7,51
-0.061,0.000 | 6.670 | -0.036,0.202 | 6.319 | 0.057,-0.433 | 6.445 | 0.074,0.186 | 6.528 | -0.045,-0.280 | 6.592 | -0.023,41.256,18.521,2017-09-18 19:25:16,7,51
-0.062,0.001 | 6.670 | -0.037,0.202 | 6.319 | 0.056,-0.434 | 6.447 | 0.074,0.187 | 6.528 | -0.046,-0.280 | 6.592 | -0.023,41.365,18.534,2017-09-18 19:25:16,7,51
-0.062,0.001 | 6.670 | -0.037,0.201 | 6.318 | 0.056,-0.434 | 6.448 | 0.074,0.187 | 6.528 | -0.046,-0.280 | 6.592 | -0.023,41.494,18.502,2017-09-18 19:25:16,8,51
-0.063,0.001 | 6.670 | -0.037,0.200 | 6.318 | 0.055,-0.373 | 6.393 | 0.066,0.187 | 6.527 | -0.047,-0.263 | 6.577 | -0.026,35.652,18.451,2017-09-18 19:25:17,8,51
-0.063,0.002 | 6.670 | -0.038,0.194 | 6.317 | 0.054,-0.204 | 6.325 | 0.048,0.186 | 6.527 | -0.047,-0.205 | 6.544 | -0.034,18.636,18.196,2017-09-18 19:25:17,8,51
-0.063,0.001 | 6.670 | -0.038,0.185 | 6.317 | 0.056,-0.149 | 6.317 | 0.040,0.184 | 6.527 | -0.046,-0.179 | 6.535 | -0.035,11.500,17.712,2017-09-18 19:25:17,8,51
-0.064,0.001 | 6.670 | -0.039,0.181 | 6.320 | 0.064,-0.165 | 6.317 | 0.051,0.182 | 6.527 | -0.043,-0.173 | 6.534 | -0.034,9.831,17.337,2017-09-18 19:25:17,8,51
-0.064,0.001 | 6.670 | -0.039,0.180 | 6.321 | 0.069,-0.350 | 6.399 | 0.098,0.182 | 6.527 | -0.039,-0.218 | 6.552 | -0.018,22.474,17.253,2017-09-18 19:25:17,8,51
-0.064,0.004 | 6.670 | -0.039,0.178 | 6.318 | 0.070,-0.450 | 6.489 | 0.098,0.182 | 6.525 | -0.037,-0.273 | 6.595 | -0.011,41.292,16.657,2017-09-18 19:25:18,8,51
-0.064,0.009 | 6.670 | -0.039,0.180 | 6.315 | 0.068,-0.461 | 6.506 | 0.098,0.185 | 6.523 | -0.036,-0.286 | 6.615 | -0.012,47.704,16.513,2017-09-18 19:25:18,8,51
-0.064,0.011 | 6.670 | -0.039,0.182 | 6.313 | 0.066,-0.444 | 6.490 | 0.103,0.187 | 6.523 | -0.037,-0.282 | 6.614 | -0.010,47.223,16.630,2017-09-18 19:25:18,8,51
-0.064,0.012 | 6.670 | -0.038,0.184 | 6.313 | 0.065,-0.435 | 6.479 | 0.103,0.188 | 6.522 | -0.037,-0.277 | 6.609 | -0.009,45.215,16.798,2017-09-18 19:25:18,8,51
-0.064,0.012 | 6.670 | -0.038,0.187 | 6.313 | 0.065,-0.435 | 6.477 | 0.100,0.189 | 6.522 | -0.037,-0.274 | 6.606 | -0.009,44.491,16.967,2017-09-18 19:25:19,8,51
-0.064,0.012 | 6.670 | -0.038,0.188 | 6.312 | 0.064,-0.435 | 6.473 | 0.094,0.190 | 6.522 | -0.038,-0.273 | 6.604 | -0.011,43.913,17.122,2017-09-18 19:25:19,8,51
-0.064,0.013 | 6.670 | -0.039,0.189 | 6.313 | 0.064,-0.433 | 6.468 | 0.089,0.190 | 6.522 | -0.038,-0.271 | 6.602 | -0.014,43.170,17.211,2017-09-18 19:25:19,8,51
-0.064,0.013 | 6.670 | -0.039,0.189 | 6.313 | 0.065,-0.433 | 6.468 | 0.087,0.190 | 6.522 | -0.037,-0.271 | 6.600 | -0.015,42.937,17.253,2017-09-18 19:25:19,8,51
-0.064,0.013 | 6.670 | -0.039,0.190 | 6.313 | 0.065,-0.436 | 6.471 | 0.087,0.191 | 6.522 | -0.037,-0.271 | 6.600 | -0.016,43.121,17.260,2017-09-18 19:25:19,8,51
-0.064,0.012 | 6.670 | -0.039,0.191 | 6.313 | 0.066,-0.439 | 6.474 | 0.086,0.191 | 6.523 | -0.037,-0.272 | 6.601 | -0.016,43.512,17.485,2017-09-18 19:25:20,8,51
-0.064,0.012 | 6.670 | -0.039,0.194 | 6.314 | 0.065,-0.441 | 6.477 | 0.086,0.194 | 6.523 | -0.037,-0.273 | 6.602 | -0.017,43.603,18.364,2017-09-18 19:25:20,8,51
-0.063,0.012 | 6.670 | -0.039,0.195 | 6.314 | 0.065,-0.442 | 6.478 | 0.085,0.196 | 6.524 | -0.037,-0.274 | 6.602 | -0.018,43.596,18.992,2017-09-18 19:25:20,8,51
-0.063,0.011 | 6.670 | -0.038,0.195 | 6.314 | 0.065,-0.444 | 6.478 | 0.084,0.196 | 6.524 | -0.037,-0.276 | 6.603 | -0.019,43.819,19.208,2017-09-18 19:25:20,8,51
-0.063,0.011 | 6.670 | -0.038,0.194 | 6.314 | 0.065,-0.450 | 6.484 | 0.081,0.195 | 6.524 | -0.037,-0.279 | 6.605 | -0.021,44.791,19.205,2017-09-18 19:25:20,8,51
-0.063,0.010 | 6.670 | -0.038,0.193 | 6.314 | 0.065,-0.456 | 6.490 | 0.079,0.194 | 6.524 | -0.037,-0.283 | 6.609 | -0.022,45.926,19.135,2017-09-18 19:25:21,8,51
-0.063,0.010 | 6.670 | -0.038,0.191 | 6.314 | 0.065,-0.458 | 6.492 | 0.078,0.194 | 6.524 | -0.037,-0.285 | 6.611 | -0.023,46.715,19.062,2017-09-18 19:25:21,8,51
-0.063,0.009 | 6.670 | -0.038,0.190 | 6.314 | 0.065,-0.459 | 6.492 | 0.078,0.193 | 6.524 | -0.037,-0.287 | 6.612 | -0.023,46.937,19.021,2017-09-18 19:25:21,8,51
-0.063,0.009 | 6.670 | -0.038,0.189 | 6.314 | 0.064,-0.459 | 6.492 | 0.078,0.192 | 6.524 | -0.037,-0.287 | 6.612 | -0.024,46.956,19.003,2017-09-18 19:25:21,8,51
-0.063,0.009 | 6.670 | -0.039,0.189 | 6.314 | 0.064,-0.459 | 6.491 | 0.077,0.192 | 6.523 | -0.038,-0.287 | 6.612 | -0.024,46.904,18.928,2017-09-18 19:25:22,8,51
-0.064,0.008 | 6.670 | -0.039,0.188 | 6.313 | 0.063,-0.459 | 6.490 | 0.077,0.191 | 6.523 | -0.039,-0.287 | 6.611 | -0.025,46.886,18.807,2017-09-18 19:25:22,8,51
-0.064,0.008 | 6.670 | -0.039,0.188 | 6.313 | 0.063,-0.459 | 6.490 | 0.077,0.191 | 6.523 | -0.039,-0.287 | 6.611 | -0.024,46.885,18.751,2017-09-18 19:25:22,8,51
-0.065,0.008 | 6.670 | -0.040,0.188 | 6.313 | 0.062,-0.459 | 6.489 | 0.077,0.191 | 6.523 | -0.040,-0.288 | 6.611 | -0.024,46.838,18.758,2017-09-18 19:25:22,8,51
-0.065,0.007 | 6.670 | -0.040,0.188 | 6.314 | 0.062,-0.459 | 6.489 | 0.077,0.191 | 6.523 | -0.040,-0.288 | 6.611 | -0.025,46.744,18.812,2017-09-18 19:25:22,8,51
-0.065,0.007 | 6.670 | -0.040,0.188 | 6.314 | 0.062,-0.459 | 6.489 | 0.077,0.191 | 6.523 | -0.040,-0.288 | 6.611 | -0.025,46.641,18.870,2017-09-18 19:25:23,8,51
-0.065,0.006 | 6.670 | -0.040,0.189 | 6.314 | 0.062,-0.458 | 6.488 | 0.077,0.190 | 6.524 | -0.040,-0.288 | 6.610 | -0.025,46.529,18.885,2017-09-18 19:25:23,8,51
-0.065,0.006 | 6.670 | -0.041,0.191 | 6.317 | 0.070,-0.458 | 6.486 | 0.078,0.189 | 6.524 | -0.037,-0.288 | 6.609 | -0.025,46.319,18.793,2017-09-18 19:25:23,8,51
-0.066,0.005 | 6.670 | -0.042,0.195 | 6.320 | 0.079,-0.457 | 6.485 | 0.081,0.188 | 6.524 | -0.033,-0.288 | 6.607 | -0.024,46.219,19.066,2017-09-18 19:25:23,8,51
-0.066,0.004 | 6.670 | -0.043,0.197 | 6.320 | 0.081,-0.457 | 6.486 | 0.082,0.189 | 6.525 | -0.031,-0.288 | 6.607 | -0.024,46.446,19.541,2017-09-18 19:25:23,8,51
-0.067,0.004 | 6.670 | -0.044,0.197 | 6.320 | 0.080,-0.457 | 6.487 | 0.082,0.190 | 6.525 | -0.031,-0.289 | 6.607 | -0.025,46.604,19.809,2017-09-18 19:25:24,8,51
-0.067,0.006 | 6.670 | -0.044,0.196 | 6.318 | 0.079,-0.457 | 6.488 | 0.081,0.190 | 6.524 | -0.030,-0.288 | 6.609 | -0.025,46.821,19.555,2017-09-18 19:25:24,8,51
-0.067,0.008 | 6.670 | -0.044,0.193 | 6.317 | 0.077,-0.454 | 6.487 | 0.081,0.189 | 6.524 | -0.031,-0.285 | 6.609 | -0.024,46.855,18.359,2017-09-18 19:25:24,8,51
-0.066,0.010 | 6.670 | -0.043,0.192 | 6.316 | 0.076,-0.451 | 6.487 | 0.080,0.189 | 6.523 | -0.031,-0.283 | 6.610 | -0.024,46.793,17.620,2017-09-18 19:25:24,8,51
-0.065,0.012 | 6.670 | -0.042,0.193 | 6.315 | 0.075,-0.449 | 6.487 | 0.081,0.189 | 6.523 | -0.031,-0.281 | 6.610 | -0.024,46.805,17.267,2017-09-18 19:25:24,8,51
-0.064,0.014 | 6.670 | -0.041,0.193 | 6.315 | 0.075,-0.447 | 6.487 | 0.083,0.190 | 6.523 | -0.030,-0.280 | 6.611 | -0.022,46.774,17.048,2017-09-18 19:25:25,8,51
-0.063,0.015 | 6.670 | -0.039,0.194 | 6.314 | 0.075,-0.443 | 6.485 | 0.086,0.191 | 6.522 | -0.030,-0.278 | 6.611 | -0.019,46.359,16.929,2017-09-18 19:25:25,8,51
-0.061,0.016 | 6.670 | -0.038,0.194 | 6.314 | 0.075,-0.439 | 6.482 | 0.088,0.191 | 6.522 | -0.029,-0.274 | 6.609 | -0.016,45.478,16.867,2017-09-18 19:25:25,8,51
-0.061,0.017 | 6.670 | -0.037,0.194 | 6.314 | 0.075,-0.438 | 6.481 | 0.088,0.192 | 6.522 | -0.029,-0.273 | 6.609 | -0.016,45.282,16.839,2017-09-18 19:25:25,8,51
-0.060,0.017 | 6.670 | -0.036,0.193 | 6.313 | 0.076,-0.432 | 6.474 | 0.088,0.192 | 6.522 | -0.028,-0.271 | 6.607 | -0.015,44.456,16.711,2017-09-18 19:25:25,9,51
-0.059,0.018 | 6.670 | -0.035,0.193 | 6.313 | 0.076,-0.342 | 6.391 | 0.080,0.192 | 6.522 | -0.027,-0.240 | 6.578 | -0.016,33.790,16.612,2017-09-18 19:25:26,9,51
-0.059,0.018 | 6.670 | -0.035,0.192 | 6.313 | 0.076,-0.192 | 6.334 | 0.067,0.192 | 6.522 | -0.027,-0.192 | 6.548 | -0.025,18.979,16.527,2017-09-18 19:25:26,9,51
-0.058,0.017 | 6.670 | -0.035,0.189 | 6.313 | 0.078,-0.124 | 6.326 | 0.064,0.191 | 6.522 | -0.025,-0.164 | 6.538 | -0.024,11.362,16.506,2017-09-18 19:25:26,9,51
-0.058,0.016 | 6.670 | -0.035,0.187 | 6.314 | 0.082,-0.144 | 6.330 | 0.087,0.191 | 6.523 | -0.022,-0.157 | 6.537 | -0.018,9.689,16.629,2017-09-18 19:25:26,9,51
-0.059,0.016 | 6.670 | -0.035,0.186 | 6.316 | 0.084,-0.167 | 6.333 | 0.097,0.192 | 6.524 | -0.020,-0.159 | 6.538 | -0.014,10.330,16.731,2017-09-18 19:25:26,9,51
-0.059,0.016 | 6.670 | -0.035,0.187 | 6.316 | 0.084,-0.169 | 6.330 | 0.091,0.193 | 6.524 | -0.020,-0.161 | 6.539 | -0.014,11.074,16.796,2017-09-18 19:25:27,9,51
-0.060,0.017 | 6.670 | -0.036,0.189 | 6.315 | 0.082,-0.173 | 6.332 | 0.091,0.194 | 6.525 | -0.021,-0.163 | 6.539 | -0.015,11.670,16.934,2017-09-18 19:25:27,9,51
-0.060,0.018 | 6.670 | -0.037,0.191 | 6.315 | 0.079,-0.280 | 6.374 | 0.110,0.196 | 6.525 | -0.023,-0.186 | 6.548 | -0.012,18.512,17.071,2017-09-18 19:25:27,9,51
-0.061,0.020 | 6.670 | -0.037,0.192 | 6.314 | 0.077,-0.339 | 6.409 | 0.111,0.198 | 6.524 | -0.024,-0.214 | 6.565 | -0.009,27.425,16.991,2017-09-18 19:25:27,9,51
-0.062,0.022 | 6.670 | -0.037,0.193 | 6.313 | 0.074,-0.361 | 6.423 | 0.107,0.199 | 6.524 | -0.026,-0.228 | 6.576 | -0.008,32.071,16.826,2017-09-18 19:25:28,9,51
-0.062,0.023 | 6.670 | -0.038,0.193 | 6.313 | 0.071,-0.396 | 6.447 | 0.095,0.199 | 6.523 | -0.028,-0.241 | 6.586 | -0.010,36.596,16.749,2017-09-18 19:25:28,9,51
-0.062,0.023 | 6.670 | -0.038,0.196 | 6.312 | 0.069,-0.426 | 6.477 | 0.091,0.201 | 6.523 | -0.030,-0.258 | 6.601 | -0.013,42.500,17.266,2017-09-18 19:25:28,9,51
-0.062,0.023 | 6.670 | -0.038,0.203 | 6.313 | 0.068,-0.432 | 6.484 | 0.091,0.207 | 6.524 | -0.030,-0.266 | 6.608 | -0.015,45.008,18.907,2017-09-18 19:25:28,9,51
-0.061,0.023 | 6.670 | -0.037,0.205 | 6.314 | 0.067,-0.432 | 6.484 | 0.092,0.210 | 6.525 | -0.031,-0.267 | 6.610 | -0.015,45.560,19.906,2017-09-18 19:25:28,9,51
-0.061,0.022 | 6.670 | -0.037,0.205 | 6.314 | 0.067,-0.432 | 6.484 | 0.092,0.211 | 6.526 | -0.031,-0.269 | 6.610 | -0.015,45.719,20.314,2017-09-18 19:25:29,9,51
-0.061,0.021 | 6.671 | -0.037,0.204 | 6.315 | 0.067,-0.433 | 6.483 | 0.092,0.210 | 6.527 | -0.031,-0.270 | 6.610 | -0.015,45.787,20.420,2017-09-18 19:25:29,9,51
-0.061,0.019 | 6.671 | -0.037,0.203 | 6.316 | 0.068,-0.434 | 6.481 | 0.092,0.209 | 6.527 | -0.030,-0.271 | 6.610 | -0.015,45.804,20.384,2017-09-18 19:25:29,9,51
-0.061,0.018 | 6.671 | -0.036,0.202 | 6.316 | 0.068,-0.434 | 6.480 | 0.092,0.208 | 6.527 | -0.030,-0.272 | 6.609 | -0.015,45.752,20.250,2017-09-18 19:25:29,9,51
-0.061,0.017 | 6.671 | -0.037,0.200 | 6.316 | 0.068,-0.435 | 6.479 | 0.091,0.206 | 6.527 | -0.031,-0.273 | 6.609 | -0.015,45.620,20.042,2017-09-18 19:25:29,9,51
-0.061,0.015 | 6.670 | -0.037,0.199 | 6.316 | 0.067,-0.435 | 6.477 | 0.091,0.204 | 6.527 | -0.032,-0.274 | 6.608 | -0.015,45.458,19.815,2017-09-18 19:25:30,9,51
-0.062,0.014 | 6.670 | -0.038,0.197 | 6.316 | 0.066,-0.435 | 6.476 | 0.091,0.202 | 6.527 | -0.033,-0.275 | 6.607 | -0.016,45.309,19.592,2017-09-18 19:25:30,9,51
-0.062,0.013 | 6.670 | -0.038,0.196 | 6.316 | 0.066,-0.436 | 6.475 | 0.091,0.201 | 6.527 | -0.034,-0.275 | 6.606 | -0.016,45.198,19.448,2017-09-18 19:25:30,9,51
-0.063,0.013 | 6.670 | -0.039,0.195 | 6.316 | 0.065,-0.436 | 6.475 | 0.091,0.200 | 6.527 | -0.034,-0.276 | 6.605 | -0.016,45.131,19.349,2017-09-18 19:25:30,9,51
-0.063,0.012 | 6.670 | -0.039,0.194 | 6.316 | 0.064,-0.436 | 6.474 | 0.091,0.199 | 6.527 | -0.035,-0.276 | 6.605 | -0.017,45.112,19.301,2017-09-18 19:25:31,9,51
