Session: 314,Game:,Wingman,User:,Survivor2
Game No.:,0
Day:,13,Month:,Feb,Year:,2017
Track:,Temple,Speed:,medium,Time:,60 (sec),
Target Angle:,53,Angle Incr:,1

BASIC DATA
Ring Num,Score,Arm Angle,Assisted
0.188,0.025 | 6.652 | 0.207,0.077 | 6.304 | 0.121,-0.215 | 6.428 | 0.203,0.176 | 6.510 | 0.170,-0.290 | 6.647 | 0.176,50.376,14.661,2017-02-13 09:59:08,3,309
0.188,0.025 | 6.652 | 0.206,0.128 | 6.297 | 0.086,-0.244 | 6.419 | 0.188,0.175 | 6.510 | 0.170,-0.291 | 6.647 | 0.177,50.510,14.564,2017-02-13 09:59:08,3,309
0.188,0.024 | 6.652 | 0.206,0.120 | 6.299 | 0.085,-0.246 | 6.420 | 0.188,0.175 | 6.510 | 0.169,-0.292 | 6.648 | 0.177,50.792,14.532,2017-02-13 09:59:09,3,309
0.188,0.024 | 6.652 | 0.206,0.118 | 6.300 | 0.085,-0.250 | 6.420 | 0.185,0.175 | 6.510 | 0.169,-0.293 | 6.650 | 0.178,51.086,14.529,2017-02-13 09:59:09,3,309
0.188,0.024 | 6.652 | 0.206,0.113 | 6.324 | 0.045,-0.249 | 6.406 | 0.173,0.178 | 6.511 | 0.167,-0.285 | 6.637 | 0.179,47.193,15.347,2017-02-13 09:59:09,3,309
0.188,0.024 | 6.652 | 0.206,0.196 | 6.306 | 0.060,-0.239 | 6.361 | 0.158,0.207 | 6.520 | 0.151,-0.246 | 6.593 | 0.179,32.866,22.784,2017-02-13 09:59:09,3,309
0.187,0.023 | 6.652 | 0.206,0.290 | 6.310 | 0.177,-0.241 | 6.340 | 0.137,0.220 | 6.529 | 0.141,-0.215 | 6.568 | 0.176,23.807,25.700,2017-02-13 09:59:10,3,309
0.186,0.022 | 6.652 | 0.205,0.265 | 6.307 | 0.182,-0.247 | 6.338 | 0.124,0.217 | 6.531 | 0.140,-0.208 | 6.562 | 0.173,22.095,24.394,2017-02-13 09:59:10,3,309
0.185,0.021 | 6.653 | 0.204,0.258 | 6.304 | 0.181,-0.249 | 6.339 | 0.112,0.207 | 6.528 | 0.143,-0.203 | 6.561 | 0.163,21.160,21.272,2017-02-13 09:59:10,3,309
0.184,0.021 | 6.653 | 0.204,0.237 | 6.314 | 0.233,-0.249 | 6.338 | 0.106,0.201 | 6.527 | 0.146,-0.195 | 6.560 | 0.153,19.392,19.402,2017-02-13 09:59:10,3,309
0.184,0.022 | 6.653 | 0.204,0.029 | 6.503 | 0.307,-0.249 | 6.331 | 0.110,0.199 | 6.527 | 0.149,-0.188 | 6.553 | 0.148,19.100,17.309,2017-02-13 09:59:10,3,309
0.184,0.022 | 6.653 | 0.205,0.013 | 6.504 | 0.291,-0.256 | 6.330 | 0.115,0.198 | 6.529 | 0.151,-0.189 | 6.550 | 0.150,20.717,15.701,2017-02-13 09:59:11,3,309
0.185,0.022 | 6.654 | 0.205,0.002 | 6.508 | 0.289,-0.263 | 6.333 | 0.119,0.189 | 6.529 | 0.150,-0.195 | 6.553 | 0.154,22.147,13.237,2017-02-13 09:59:11,4,309
0.185,0.021 | 6.654 | 0.205,-0.023 | 6.497 | 0.261,-0.283 | 6.350 | 0.126,0.178 | 6.528 | 0.147,-0.230 | 6.573 | 0.168,30.824,11.435,2017-02-13 09:59:11,4,309
0.184,0.020 | 6.654 | 0.204,-0.035 | 6.506 | 0.242,-0.321 | 6.396 | 0.139,0.176 | 6.528 | 0.144,-0.285 | 6.624 | 0.173,48.326,12.201,2017-02-13 09:59:11,4,309
0.184,0.021 | 6.653 | 0.204,-0.040 | 6.512 | 0.237,-0.290 | 6.420 | 0.150,0.175 | 6.525 | 0.146,-0.302 | 6.651 | 0.181,55.441,12.669,2017-02-13 09:59:11,4,309
0.184,0.022 | 6.653 | 0.204,-0.031 | 6.508 | 0.259,-0.265 | 6.395 | 0.153,0.175 | 6.522 | 0.150,-0.283 | 6.624 | 0.189,46.787,12.876,2017-02-13 09:59:12,4,309
0.185,0.023 | 6.653 | 0.204,0.011 | 6.507 | 0.307,-0.236 | 6.347 | 0.147,0.182 | 6.522 | 0.149,-0.229 | 6.574 | 0.198,28.161,14.652,2017-02-13 09:59:12,4,309
0.186,0.024 | 6.653 | 0.205,-0.027 | 6.504 | 0.311,-0.239 | 6.327 | 0.133,0.175 | 6.519 | 0.195,-0.177 | 6.542 | 0.198,15.648,10.730,2017-02-13 09:59:12,4,309
0.188,0.026 | 6.654 | 0.207,-0.044 | 6.488 | 0.358,-0.260 | 6.336 | 0.125,0.157 | 6.526 | 0.246,-0.153 | 6.530 | 0.197,11.270,4.367,2017-02-13 09:59:12,4,309
0.188,0.026 | 6.654 | 0.207,0.026 | 6.479 | 0.389,-0.271 | 6.346 | 0.120,0.180 | 6.525 | 0.220,-0.149 | 6.529 | 0.196,10.936,9.466,2017-02-13 09:59:12,4,309
0.187,0.026 | 6.655 | 0.206,0.014 | 6.490 | 0.278,-0.295 | 6.344 | 0.125,0.202 | 6.533 | 0.147,-0.198 | 6.545 | 0.191,24.079,15.357,2017-02-13 09:59:13,4,309
0.185,0.025 | 6.655 | 0.205,-0.007 | 6.494 | 0.254,-0.295 | 6.391 | 0.148,0.188 | 6.533 | 0.133,-0.289 | 6.619 | 0.193,53.561,12.223,2017-02-13 09:59:13,4,309
0.183,0.025 | 6.655 | 0.203,-0.033 | 6.516 | 0.244,-0.280 | 6.410 | 0.161,0.177 | 6.527 | 0.143,-0.300 | 6.641 | 0.190,57.601,10.317,2017-02-13 09:59:13,4,309
0.181,0.025 | 6.655 | 0.201,-0.043 | 6.526 | 0.236,-0.276 | 6.407 | 0.165,0.175 | 6.522 | 0.151,-0.295 | 6.638 | 0.188,54.697,10.587,2017-02-13 09:59:13,4,309
0.180,0.027 | 6.655 | 0.200,-0.042 | 6.526 | 0.236,-0.275 | 6.404 | 0.164,0.176 | 6.520 | 0.154,-0.291 | 6.635 | 0.187,52.492,11.357,2017-02-13 09:59:14,5,309
0.180,0.027 | 6.655 | 0.200,-0.040 | 6.525 | 0.237,-0.275 | 6.402 | 0.162,0.178 | 6.519 | 0.154,-0.288 | 6.634 | 0.187,51.569,11.871,2017-02-13 09:59:14,5,309
0.180,0.027 | 6.655 | 0.199,-0.037 | 6.525 | 0.240,-0.272 | 6.398 | 0.159,0.179 | 6.519 | 0.153,-0.285 | 6.629 | 0.188,50.020,12.213,2017-02-13 09:59:14,5,309
0.179,0.027 | 6.655 | 0.199,0.003 | 6.524 | 0.297,-0.238 | 6.360 | 0.152,0.184 | 6.520 | 0.149,-0.250 | 6.589 | 0.190,37.400,13.047,2017-02-13 09:59:14,5,309
0.173,0.022 | 6.659 | 0.190,0.000 | 6.527 | 0.312,-0.284 | 6.350 | 0.141,0.207 | 6.540 | 0.205,-0.203 | 6.561 | 0.198,21.651,18.245,2017-02-13 09:59:14,5,309
0.163,0.015 | 6.665 | 0.176,-0.021 | 6.556 | 0.347,-0.295 | 6.389 | 0.097,0.179 | 6.564 | 0.229,-0.172 | 6.568 | 0.183,11.033,13.111,2017-02-13 09:59:15,5,309
0.168,0.014 | 6.664 | 0.180,-0.029 | 6.552 | 0.358,-0.287 | 6.397 | 0.084,0.166 | 6.558 | 0.231,-0.152 | 6.559 | 0.183,5.922,9.421,2017-02-13 09:59:15,5,309
0.171,0.015 | 6.663 | 0.183,0.027 | 6.508 | 0.315,-0.304 | 6.383 | 0.095,0.194 | 6.554 | 0.159,-0.178 | 6.561 | 0.176,13.119,15.875,2017-02-13 09:59:15,5,309
0.172,0.014 | 6.663 | 0.184,-0.009 | 6.514 | 0.239,-0.312 | 6.369 | 0.144,0.190 | 6.557 | 0.126,-0.242 | 6.590 | 0.171,31.340,15.215,2017-02-13 09:59:15,5,309
